product_url,rating,review,scraped_at
https://www.sociolla.com/toner/34085-mist-toner,5.0,"toner terbagusss yg bangun tidur bikin kulit terdehidrasi glow, tapi gatahan sama bau dari serumnya gaenak tpi tetep baguss!!!",2025-01-29 22:05:52
https://www.sociolla.com/toner/34085-mist-toner,3.8,"sudah pernah pake yang essence toner dan bagus banget akhirnya aku cobain juga yg mist toner nya..
semoga ini juga baguss dan cocok dikulitku kaya yg satunya hihi",2025-01-29 22:05:52
https://www.sociolla.com/toner/34085-mist-toner,4.8,"Hydrating banget , Dan gabikin kulit jadi oily. Ini bagus banget buat skin type combi si . Spray nya juga enak merata gitu . Teksturnya ringan juga , jadi bisa langsung keserap .",2025-01-29 22:06:03
https://www.sociolla.com/toner/34085-mist-toner,4.8,sampe nyetok... karna harganya pricey... sekalinya diskon langsung nyetok... calming... ga bikin minyakan di wajah minyakku... seger... essencenya juga TOP BGT!! tidak diragukan lagi...,2025-01-29 22:06:03
https://www.sociolla.com/toner/34085-mist-toner,4.3,"baunya ga ganggu, mudah menyerap, cukup menyegarkan dan menghidrasi, tapi ga keliatan efek dari pemakaian produk ini, cuman ngerasa lebih calming aja gt",2025-01-29 22:06:03
https://www.sociolla.com/toner/34085-mist-toner,3.8,"Sebenernya produknya banyak yg rekomen dan bilang bagus. Tapi gak cocok di kulit aku. Masih ada 2 botol 200 ml utuh (beli si sociolla) belum dibuka, mau jual (harga dibawah harga asli)🥺 kalau mau bisa wa ke +6295352106976 update: masih ditunggu yang mau beli bisa wa yaa❤️",2025-01-29 22:06:03
https://www.sociolla.com/toner/34085-mist-toner,3.8,Baru pake 2 hari tapi udah jatuh cinta karna bener2 sebagus itu bikin kulit jadi moist☺️ walaupun harganya lumayan untuk sebuah toner tapi worth it banget🥰,2025-01-29 22:06:03
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Udah botol ke 2, buat aku lumayan ngaruh. Selama pake juga gak bikin iritasi atau kemerahan. Ngga ada bau, karna ini mist toner biasanya aku langsung semprot aja kemuka sehabis cuci muka. Bikin kenyal juga",2025-01-29 22:06:03
https://www.sociolla.com/toner/34085-mist-toner,3.8,"Hmm, belum ngerasain dampak yang besar tapi ini enak sih, hydrating bangeet. Awalnya mau beli essence toner tapi salah pencet. But I didn’t regret soalnya lumayan, pas disemprotin ke muka ademm",2025-01-29 22:06:15
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Uda berapa kali repurchase sebelumnya pakai yg essence dan sekarang nyobain yg mist, bikin seger pas dipake dimuka, kalo yg mist lebih enak dipakenya karna tinggal semprot aja, dan ga lengket dimuka",2025-01-29 22:06:15
https://www.sociolla.com/toner/34085-mist-toner,2.5,"ga cocok sama sekalii, yg pasti tiap abis pake ini toner bsk nya muncul jerawat. asli tadinya ga ngeh kalo ini penyebabnya. pas udah bbrp kali pake baru sadaaar dia pelakunya",2025-01-29 22:06:15
https://www.sociolla.com/toner/34085-mist-toner,4.3,"Enak dipakai, tinggal semprot aja beres, isinya banyak gaakan habis habis. Gaada tambahan fragrance, aman di kulit yang sensitif terhadap fragrance. Cukup melembapkan, buat kulit jadi halus",2025-01-29 22:06:15
https://www.sociolla.com/toner/34085-mist-toner,3.8,"beli mist toner ini karena memang kulitku butuh hidrasi lebih ketika siang hari dan cari yang memang packagingnya lebih travel friendly, di aku sayangnya produk ini kurang cocok karena fragancenya bikin kulit aku perih dan terasa terbakar, sayang banget karena sebenernya teksturnya mudah diserap dan enggak bikin berat dikulit",2025-01-29 22:06:15
https://www.sociolla.com/toner/34085-mist-toner,4.3,"kemasan kecil ini untuk yang baru mau coba cocok bangett dibanding beli yang besar, rugi kalau ga cocok:( ini juga ga kecil kecil bgt, untuk ngelembapin cocok bgt untuk kulit oily",2025-01-29 22:06:15
https://www.sociolla.com/toner/34085-mist-toner,3.8,"of course karena ini mist toner jadi productnya lebih encer dari essence tonernya, kalau diapply menurutku kurang melembabkan. Ga ada bau sama sekali dari product ini beda sama essence tonernya yg lebih berbau.",2025-01-29 22:06:26
https://www.sociolla.com/toner/34085-mist-toner,3.0,"aku bingung sebenarnya dia cocok atau gak karena dari ingredients dia fine fine aja makanya aku coba. cuma tiap dipake kok ngerasa panas banget gitu di muka padahal kan dia hydrating toner gak ada kandungan exfo atau yang gimana gitu. selain itu baunya juga super wangi banget lumayan nyengat seperti bau produk bayi gitu. yang paling gak aku suka dia kalo kena mata bikin perih banget walau aku udah merem dan didiemin dulu tau tau pas buka mata masih aja suka perih pedes gitu ngalahin mata kalau kena sunscreen. walau dia punya wangi yang super nyengat gak bikin muka kita ikut wangi kok setelahnya paling beberapa saat setelah dipakai aja. teksturnya cair dan gak bening sih menurutku tinggal dispray aja dan spratnya nyebar banget gitu walau kesannya kenceng dan agak kasar di muka. selain itu juga dia terkadang bikin muka aku jerawatan jadi agak sedih membingungkan gitu, tapi waktu dipakai sama temenku dia justru bikin jerawatnya cepet kempes dong. kemasannya si gak terlalu beda ya ciri khasnya dia biru agak transparan jadi isinya keliatan, bentuknya bantet gitu cuma sayang labelnya itu jelek banget dia gampang terkelupas apa lagi klo misalkan sering basah gitu karna aku taruh kulkas jadi gampang jelek gitu kesannya kayak skincare murah padahal harganya lumayan juga. untuk ukuran 100 ml juga dia gak pake kardus beda sama yang 200 ml katanya waktu aku tanya sama orang yang pernah beli. sebenarnya awal mau coba yang toner essence cuma toner mist ini bikin buat aku bimbang. mana penasaran juga sama serumnya!!! cuma semakin lama aku coba dia mulai gak terlalu bikin perih di muka namun tetap perih banget di mata bahkan ngalahin micellar water, make up remover, sunscreen, atau face wash deh.",2025-01-29 22:06:26
https://www.sociolla.com/toner/34085-mist-toner,4.8,suka banget sama toner satu ini. very hydrating cocok buat muka ku yg supper rewel. isi nya juga awet banget 🥰🥰🥰 this is my major toner now and not sure if i am going to use others anymore,2025-01-29 22:06:26
https://www.sociolla.com/toner/34085-mist-toner,4.5,"teksturnya cair biasa tp sukses buat bikin lembab terutama area yang gak terlalu kering, karena untuk kulit wajah area pipi pinggirku yg kering bgt (bahkan sampe ngelupas) gak terlalu melembabkan, mungkin karna teksturnya juga cair banget kali ya, biasanya memang harus dibantu pake essence lain atau serum baru bisa balik terhidrasi. Aku kurang suka sama spray nya, karna terlalu besar partikel yang keluar, jadi kadang sakit kalo kena muka, sekalinya pake dengan jarak agak jauh malah jd kemana mana dan justru jd boros, mungkin kalo spraynya lebih kecil lg lebih oke! tp buat step awal skincare fine sih",2025-01-29 22:06:26
https://www.sociolla.com/toner/34085-mist-toner,4.5,"Menurutku toner ini agak kurang buat nyembuhin jerawat, agak lama gitu. Tapi cukup ngelembapin muka, jadi enaknya dipake pagi hari. Kadang2 kalo lg panas bgt tinggal semprot aja kemuka langsung segerrr 🙃",2025-01-29 22:06:26
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Face mist terbaik buat kulit acne prone & oily, efeknya buat calming dan soothing pas muka lagi kena panas matahari
Dan ukuran pas buat pergi traveling",2025-01-29 22:06:26
https://www.sociolla.com/toner/34085-mist-toner,4.8,besttttt! gaada fragrance nya jadi aman buat kulit aku yg agak sensitif sm bebauan. bikin lembapnya beneran trs jg ini awet wkwk mantep bgt bakalan repurchase.,2025-01-29 22:06:37
https://www.sociolla.com/toner/34085-mist-toner,4.5,"Baru aja beli tapi enak benget do pake, bikin kulit ngga kering tapi ngga berminyak juga. Bau hampir ngga ada jadi ngga ganggu. Emang fragrance free sama ingredients nya juga ngga neko2",2025-01-29 22:06:37
https://www.sociolla.com/toner/34085-mist-toner,4.8,"the best toner i've ever tried! untuk hidrasi, toner ini bagus banget. teksturnya ringan dan mirip air. ga ada bau aneh2 sama sekali dari toner ini. pengaplikasiannya juga ga ribet, tinggal di spray aja ke muka, diratain, dan ga butuh waktu lama untuk nyerap. untuk tipe kulit normal to oily kaya aku, dia ga bikin minyakan sama sekali. pas bangun pagi dijamin muka langsung kenyal dan glowing. untuk packagingnya dia simpel banget, dan mudah untuk dibawa kemana-mana. repurchase? iya banget!!",2025-01-29 22:06:37
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Mnrt aku ini bikin muka fresh bgt, pas pake jadi seger dan keliatan glowing dimuka. Aplikasinya jg gampang bgt tingga di spray ke muka dan ngelembabin bgt si kalo dikulit aku yg super kering ini",2025-01-29 22:06:37
https://www.sociolla.com/toner/34085-mist-toner,4.5,"Aku baru pakai ini 3x dan ga cocok lgsg tumbuh bruntus kecil2. Baru bgt beli 27 jan 2021, aku mau jual rugi 90k aja. Kalo ada yg minat bisa dm aku di instagram ___afiyah",2025-01-29 22:06:37
https://www.sociolla.com/toner/34085-mist-toner,4.0,"Make ini karena suka toner yang ringkes. Pas bgt lagi diskon sampe 50% waktu itu. Mist nya bagus, menyebar di wajah. Lembab juga tanpa ninggalin rasa lengket. 
Manfaat lainnya belum dapet.",2025-01-29 22:06:37
https://www.sociolla.com/toner/34085-mist-toner,3.8,Baru pertama kali nyoba. Dan baru pake bebrapa hari tapi gabikin kulit kering dan ga oily juga sih. Berasa seger kalo baru di pake. Sejauh ini masih suka sama producnya,2025-01-29 22:06:49
https://www.sociolla.com/toner/34085-mist-toner,3.8,"Pas baca reviewnya kayak ah mantab banget ini produk sampe research ingredients dll produknya bagus, ingredientsnya bagus. Eh pas dicoba, kenapa tidak cocok:( Agak sedih sih berharap menemukan toner baru dan cocok tapi masih belum jodoh. Yang mau order prelove saya bisa langsung kontak aku ya lewat ig @deafayd dan domisili Malang.",2025-01-29 22:06:49
https://www.sociolla.com/toner/34085-mist-toner,4.3,"Baru pertama kali nyoba toner yg disemprot gini, enak banget gaperlu pake kapas dan gampang menyerap ke kulit. Baru beberapa kali pemakaian sih bagus bikin muka lembab. Klo udah habis mungkin mau nyoba yg essence toner.",2025-01-29 22:06:49
https://www.sociolla.com/toner/34085-mist-toner,5.0,"gatau lagi kenapa ini bagus bgttt🥺🥺 belakangan ini aku ada beberapa jerawat, dan pas mulai pakai ini perlahan reda dongg, mukaku juga lebih terhidrasi dengan baik.",2025-01-29 22:06:49
https://www.sociolla.com/toner/34085-mist-toner,3.5,"so far bagus bgt sih buat mengurangi tekstur kulit , beruntusan juga pada mengecil & calming bgt , terus juga savior bgt pas breakout selalu balik lagi ke produk ini , super highly recommended pokonyaa !",2025-01-29 22:06:49
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Beli ini dari juni 2020, emang nyari toner yang ga thick buat pagi hari and i found this gem! very light and easy to use cuma perlu spray spray aja.  Sekarang mau naik level dan cobain essence tonernya",2025-01-29 22:06:49
https://www.sociolla.com/toner/34085-mist-toner,4.8,"Kemaren muka aku sempet kering banget dan cobain ini langsung hydrated parahh, super ngelembabin dan ga bikin minyakan sama sekalii",2025-01-29 22:07:00
https://www.sociolla.com/toner/34085-mist-toner,4.8,"mist toner ini bekerja sebagai hydrating toner, dan gentle banget. nozzlenya juga bagus bisa bikin tonernya nyebar sehingga gak bikin muka ""banjir"" pas pakainya. Teksturnya seperti air, gak lengket, gak ada wanginya, dan terasa menyegarkan. Toner ini cocok banget di kulit aku yg berminyak. Buat yg kulit kering mungkin kurang lembap. Buat yg mukanya sensitif harusnya aman pakai ini karna cuman 6 ingredients dan aman buat kulit semua bahannya.",2025-01-29 22:07:00
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Udah botol ke 3 aku karena secinta itu sama toner ini,dan karena mist lebih hemat dan praktis tinggal semprot.utk jerawat aktif ngebantu banget ,lebih lembab dan bikin glowing",2025-01-29 22:07:00
https://www.sociolla.com/toner/34085-mist-toner,4.5,"Pertama nyobain karena wajah tetiba breakout parah, pas cari rekomendasi toner yg aman salah satunya ya merk pyunkangyul ini. Untuk yg mist toner ini lumayan enak, cepet nyerep krn kayak air jd tinggal semprot. Simple bgt. Dan untungnya cocok jg. Bantu bkin wajah jd lembab, aku pake ini combine sm serum niacinamide nya somethinc. Luvvvvv banget.",2025-01-29 22:07:00
https://www.sociolla.com/toner/34085-mist-toner,5.0,"SAYANG BGTT🥺🥺💗💗💗 sesukaa ituu setiap mau tidur pake toner ini muka rasanya adem banget terus cepat keserap nyaa, ga buat greasy sama sekali, ngehalusin permukaan kulit jugaa... aku ngerasanya sih so far gituu jadi cocok dan worth it aku suka bgt🥺💗 price nya juga masih lebih murah dri yg lain tpi qualitynya ga main main si mnurt aku",2025-01-29 22:07:00
https://www.sociolla.com/toner/34085-mist-toner,4.3,sejauh ini udah nyobain yg essence toner sama yg mist ini. kalo menurutku kalo kulitnya berminyak bakal suka sama toner ini sih. udah gt cara pake nya praktis bgt tinggal semprot2 ajaa,2025-01-29 22:07:00
https://www.sociolla.com/toner/34085-mist-toner,3.5,"Pas baca deskripsinya ini katanya bagus buat yang kulit berminyak, ternyata di kulit aku ini kurang melembabkan. wanginya kurang enak menurut aku kaya bau obat tapi kaya ada bau biskuit gak nyengat si dan baunya ilang pas bebrapa saat di semprot ke muka. dia cepet banget meresapnya dan gak bikin muka jd lengket. cuma yang aku kurang suka bener bner kurang banget melembabin nya:( sama aku agak kurang suka sama spraynya kebetulan ini mist toner pertama aku, waktu itu pernah kena mata *emng salah sendiri si* terus perih gitu, sejauh ini aman aman aja si dimuka aku ga bikin breakout. repurchase? engga deh kayanya.",2025-01-29 22:07:11
https://www.sociolla.com/toner/34085-mist-toner,5.0,seger banget waktu di apply ke muka. kadang aku langsung semprot ke muka tapi kadang juga aku apply di kapas dulu. baunya sih kayak balon tapi ga terlalu mencolok. baru beberapa hari sih pakai ini tapi mukaku keliatan lebih cerah.,2025-01-29 22:07:11
https://www.sociolla.com/toner/34085-mist-toner,4.3,naah ni toner beli karena pas promo..tertarik pengen coba..katanya cocok buat yang kulit berminyak. selama pemakaian aman aja nggak ada breakout..bikin kulit wajah moist. breakout spt biasa pas tamu bulanan saja sama terkadang di area masker di pipi. tapi spray nya itu NO recomend daah..gak semprot ke wajah.mending ke telapak tangan dulu trus baru usapin ke wajah.,2025-01-29 22:07:11
https://www.sociolla.com/toner/34085-mist-toner,5.0,akhirnya dapat pyunkang yul toner gpp dah bukan yang essence toner yang mist pun cukup buat hidrasi kulit ku yang kering ini di tambah pakai balancing gel,2025-01-29 22:07:11
https://www.sociolla.com/toner/34085-mist-toner,4.5,"Senang banget karena sebagusss Ituuu di aku, aku coba 3 hari beruntusan ku hilang, Padahal beruntusan ku sudah lama tidak hilang, awal nya ragu Dan akhirnya Jadi beli deeee",2025-01-29 22:07:11
https://www.sociolla.com/toner/34085-mist-toner,4.8,Toner Pyunkang Yul is salah satu toner favourite andalan. Ringan tapi tetap hydrating. Harganya juga affordable banget. This brand actually have a very good products (essence toner dan cleansernya juga),2025-01-29 22:07:11
https://www.sociolla.com/toner/34085-mist-toner,4.0,Purchased this pas ada promo discount karena gemes sama botolnya (saya tipikal org yg suka reuse bottle for other use). I use this pas di malam untuk moisturizing effect & setelah pemakaian 1 mingguan my skin looks fine & quite hydrated. Would repurchase if there is discout.,2025-01-29 22:07:22
https://www.sociolla.com/toner/34085-mist-toner,4.3,"Pakai toner ini krn klaim nya yg bisa hydrating dan mousturize kulit dan ternyata bener aku pake ini selama sebulan bnrbnr ngebantu kulit aku buat ttp lembab since kulit aku kering, aku jg suka bgt sm packaging nya krn praktis simple gaperlu pake kapas lg dan toner ini bnrbnr kaya air aja gaada wangi apapun hbs diaplikasiin biasanya lumayan lengket tp cm bbrp menit lgsg udah nyerap dan kulit berasa lembut bgt luvv bgt",2025-01-29 22:07:22
https://www.sociolla.com/toner/34085-mist-toner,4.3,"very convenient considering this is a mist toner, tapi sayangnya gaterlalu ada effect di aku, and truthfully malah ngerasa narik muka gitu aneh ya? padahal inii hydrating toner.",2025-01-29 22:07:22
https://www.sociolla.com/toner/34085-mist-toner,3.5,"Gatau knp jdnya ad muncul jerawat baru huhu sedih:( tp tmn2 yg lain pada pake okok ajaa. Mau ngejual nih isinya masi banyak, hrg murah ajaa. Yg mau bs wa 082138709101",2025-01-29 22:07:22
https://www.sociolla.com/toner/34085-mist-toner,5.0,suka ❤️ tekturnya cepet ngeresep bngt dikulit. ga lengket juga!!!!! wajib cobain si. dan juga gada ingredient berbahaya karna udh cek juga. paraben free juga. pokoknya suka bngt sm produk ini!,2025-01-29 22:07:22
https://www.sociolla.com/toner/34085-mist-toner,4.5,"Say no to dehydrated skin. Akhir2 ini suka bgt sesuatu yg bikin lembab meskipun punya kulit kombinasi cenderung berminyak, ini toner yg pas banget buat aku, teksturnya bener2 watery dan nggak berat sebagai base karena setelahnya aku pake serum, oil dan moisturizer. So far so good sih.",2025-01-29 22:07:22
https://www.sociolla.com/toner/34085-mist-toner,3.3,Pyunkang Yul Mist toner ini cocok bgt dpakai pas lg dluar... spray muka yg bagus dan gak ada frangance trus bantu kulit wajah tetap hydrate plus bikin muka berasa adem gt stelah d semprot.,2025-01-29 22:07:34
https://www.sociolla.com/toner/34085-mist-toner,5.0,"ringaann, buat aku yg combi to oily ga bikin makin berminyak, ngelembabin juga. spray nya juga ga mampet nyebar nya merata bgt. bantu redain breakout juga <33",2025-01-29 22:07:34
https://www.sociolla.com/toner/34085-mist-toner,4.0,"Untuk toner bentuk spray emg terkesan lebih boros karna ada yg terbuang, tapi pemakaiannya mempermudah banget terutama saat terburu buru dan untuk toner gampang terserap tapi membuat lembab",2025-01-29 22:07:34
https://www.sociolla.com/toner/34085-mist-toner,5.0,holy grail bangett. hydrating toner penyelamat pas muka lagi kering parahh sampe ngopek ngopek. ngga ngerti lagi kalo ngga ketemu sama produk iiiniiii,2025-01-29 22:07:34
https://www.sociolla.com/toner/34085-mist-toner,3.3,"Hari pertama pake produk ini sih kulit fine fine aja. tp setelah 4-5 hari pake produk ini, muncul jerawat yg gak biasa… jerawat yg besar” gtu loh… Bener bener parah bgttt kayak seluruh muka, sampe insecure Kalo mau keluar rumah… mgkin Emang ga cocok yah di aku to blm tentu ga cocok di kamu… break out nya tgl  20 Agustus 2021… syukur bgt stlah lepas Dari produk ini, kulitku kembali normal🥲 I’m so sorry 🙏🏻",2025-01-29 22:07:34
https://www.sociolla.com/toner/34085-mist-toner,4.5,"Sukaa banget! Cocok sama kulit kuuu Selalu pake yang mist soalnya sisa sprayy ga ribet dan menurut aku lebih higienis, dari dulu udah pake toner ini dan emang cocok banget",2025-01-29 22:07:34
https://www.sociolla.com/toner/34085-mist-toner,5.0,"sangat sangat membantuu untuk kulit kalo lagi keringg. tapi karna kulit aku yg agak berminyak kalo pake ini lumayan butuh waktu untuk menyerapnya, tp gapapaa karna setelah nyerap dikulit bener2 bikin lembab dan klo ditimpa makeup pun jadi enak bgt dimuka",2025-01-29 22:07:45
https://www.sociolla.com/toner/34085-mist-toner,4.0,"awal pakai biasa aja sih, tapi aku buat kompres kemerahan ilang, nggak bikin jerawat juga. baunya biasa aja sih, tekstur nya enak diaplikasiin ke muka👍🏻👍🏻",2025-01-29 22:07:45
https://www.sociolla.com/toner/34085-mist-toner,3.8,"udah pakai hampir 1 bln, tapi biasa aja sih, gaada efek negatif nya di kulitku.. tapi efek positifnya juga ga gitu keliatan, toner ini ga terlalu ngelembabin tapi masih oke buat kulit kombinasi, dan lumayan bantu ngurangin kemerahan di kulit sensitifku.",2025-01-29 22:07:45
https://www.sociolla.com/toner/34085-mist-toner,4.8,"Aku udah coba toner dari PyunkangYul, yang mist dan essence. Mist toner ini enak banget dipakenya, karena spray jadi lebih kecil partikelnya dan lebih cepat meresap. Gak bikin makin berminyak",2025-01-29 22:07:45
https://www.sociolla.com/toner/34085-mist-toner,4.8,gampang banget pemakaian tinggal spray and you're done. Sebagai geng mageran spray toner kaya gini membantu banget. jerawat2 yang suka muncul pas deket2 tanggal merah juga ga jadi muncul. kulit lebih kenyal dan bener moisturized banget,2025-01-29 22:07:45
https://www.sociolla.com/toner/34085-mist-toner,4.0,sekian kali beli produk pyungkang yul karna ada sale disoco dan untuk sekian kalinya juga masih cocok aja sama wajahku paling suka pakainya itu praktis simple tinggal semprot doang,2025-01-29 22:07:45
https://www.sociolla.com/toner/34085-mist-toner,4.0,pertama kali cobain produk pyungkang yul pas lagi ngehitsnya nih setelah cobain ga ada masalah sama wajahku cocok amanaman aja& penggunaannya pun praktis tinggal sempratsemprot doang yaa,2025-01-29 22:07:56
https://www.sociolla.com/toner/34085-mist-toner,4.0,"sebenrnya beli ini karena kesalahan diriku, niat hati ingin beli yang essence  karena tergiur diskon malah check out yang mist . agaknsedih di awal dan sadarnya pas paket udah datang, tapi overall was good, di my skin cocok",2025-01-29 22:07:56
https://www.sociolla.com/toner/34085-mist-toner,4.8,"Kemasan praktis tinggal spray.. kulit jadi terasa segar dan lembab di wajah.. penyerapannya juga cepat dan setelah pemakaian wajah ga jadi oily, terasa ringan untuk kulitku yg berminyak..",2025-01-29 22:07:56
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Udah penasaran banget sama produk ini dari lama, akhirnya nyobain juga.  kirain bakal yang berbau aneh"" ternyata gaada bau sama sekali. efeknya bikin lembab wajah banget, buat ditimpa sama skincare lain juga oke banget. ga nyesel deh beli mist toner ini, apalagi kemarin dapet diskon 50%,",2025-01-29 22:07:56
https://www.sociolla.com/toner/34085-mist-toner,4.5,"ini buat aku holy grail aku, jujur ini amat sangat ngelembab in dan aku suka banget dengan tekstur nya, cara penggunaannya juga gampang banget, cocok baget buat segala jenis kulit dan wajib banget untuk di coba",2025-01-29 22:07:56
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Lagi nyari toner yang gaada kandungan bahan aktifnya biar bisa dipake kapan aja dan akhirnya jatuh ke toner ini. Packagingnya khas warna biru pyunkang yul, bentuknya spray gitu dan enak banget spray-nya sekali semprot langsung nyebar semuka, teksturnya cair kayak air dan bening gaada aromanya. Untuk kelembabannya oke sih dan cepat menyerapnya serta harganya affordable.",2025-01-29 22:07:56
https://www.sociolla.com/toner/34085-mist-toner,4.8,"suka sama pyunkang yul yg mist karena praktis, teksturnya ringan, dan kandungannya yg aman. di muka aku yg berminyak dan kadang berjerawat itu cocok bgt dan udah repurchase.",2025-01-29 22:08:08
https://www.sociolla.com/toner/34085-mist-toner,5.0,"i put a LOT of expectations di toner ini, berharap dia bisa sebagus essence tonernya, tapi agak lebih lebih hydrating dan aku lebih suka essence tonernya, tapiiii aku lebih suka packaging nya ini karna spray, tapi spray nya kenceng bangettt kadang2 bisa masuk idung wkwk tapi masih ok untung hydrating toner",2025-01-29 22:08:08
https://www.sociolla.com/toner/34085-mist-toner,4.0,"Not give me some boosted effect, but hydrating as it should be as a hydrating toner. The spritz is also has a good spread and not a big drop in your face (it has a subtle drop!) Definitely one of the great hydrating products from Pyunkang Yul.",2025-01-29 22:08:08
https://www.sociolla.com/toner/34085-mist-toner,4.3,"Jujur lebih suka ini dibanding yg +essence, krn emang lebih cocok juga sama kulit muka. Efeknya gak terlalu ketara sih, tapi mukaku gak acting out gmn2 sih pakenya. Dia air banget jadi awet. Spray nya enak, feel nya juga lumayan adem. Kayaknya sih bakal repurchase krn bahan2nya juga gak aneh2 bisa dilayer sama skincare laen",2025-01-29 22:08:08
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Rasanya kaya air ajaa sih sebenernya.. tp karna emang aku lagi cari toner yg gentle, ini cocok bgtt karna ingredientnya yg minim. Suka bgtt sejauh ini",2025-01-29 22:08:08
https://www.sociolla.com/toner/34085-mist-toner,5.0,"wowwwww pokoknya bagusss bangetttt, sangat suka banget sama produk iniii pokoknya the besttttttttttttttttttttttttttttttttttttttttttttttttttttt wajibbb",2025-01-29 22:08:08
https://www.sociolla.com/toner/34085-mist-toner,5.0,My holy grail! Toner mist ini bener bener bikin kulit hydrate bgt. Bikin kulit plumpy dan seger. Kulitku tipe kombinasi oily. Pake setiap pagi & Malam gaada masalah. Bikin glowing! My second purchased!,2025-01-29 22:08:19
https://www.sociolla.com/toner/34085-mist-toner,5.0,This is absolutely my holy grail!! Udah beli sampe 5 botol kalau gak salah. Belum pernah ketemu orang yang gak cocok pakai ini! Mungkin karena ingredients yang sederhana,2025-01-29 22:08:19
https://www.sociolla.com/toner/34085-mist-toner,4.8,ini yang spray enak bgt dipake sehabis cuci muka cocok dikulit aku yang oily dan awet juga lumayan. Teksturenya cair beda sama yang toner satu lagi. bisa untuk toner pemula lah,2025-01-29 22:08:19
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Lumayan hemat sudah sebulan masih setengah lebih, melembabkaan, di spray biasa oke pakai kapas juga enak, tekturnya ringan dan sangat cepat meresap di wajah",2025-01-29 22:08:19
https://www.sociolla.com/toner/34085-mist-toner,4.5,"kayaknya ini jadi salah satu serum yang gak neko-neko atau dalam artian dia bekerja sebagaimana fungsinya sebagai serum. di kulit berminyak kayak aku enak banget feels nya kalo di spray abis cuci muka gitu, kan biasanya abis cuci muka jadi agak kering ya, nah feels nya jadi berasa terhidrasi sebelum lanjut ke skincare selanjutnya. terus juga nggak menimbulkan breakout atau apa sih di aku, sejauh ini cocok-cocok aja, mungkin karena sebelum beli skincare tuh biasanya aku coba baca review dan nge list ingredients di dalamnya ya, jadi ga bentrok sama ingredients skincare yang lain. mist nya kalo di semprot juga merata dengan sangat baik, spritzer nya enak banget. terus juga dari segi packaging aman sih ya, bukan kaca gitu. suka banget, sepertinya akan repurchase.",2025-01-29 22:08:19
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Udah repurchase kesekian kali.. puas banget pake toner ini, ringan and hydrating banget! Bikin muka fresh dan ga kering. Bentuk mist juga praktis banget langsung semport. My go-to daily toner!",2025-01-29 22:08:19
https://www.sociolla.com/toner/34085-mist-toner,5.0,so good. nyesel ga beli dari dulu. ga lengket di muka. pokoknya ngenakin di muka deh. trus meresapnya juga cepet di muka. gampang juga pakenya tinggal semprot,2025-01-29 22:08:30
https://www.sociolla.com/toner/34085-mist-toner,5.0,"tonernya ringan bgtt dan cepet menyerap. bikin kulit kerasa haluss, lembab, dan calming jerawat yg kemerahan gituu. aku cobain yg ini krn kulit aku lg break out and it works!",2025-01-29 22:08:30
https://www.sociolla.com/toner/34085-mist-toner,5.0,"sebenarnya beli ini karena salah beli, awalnya pengen beli yg essense tonernya. eh tapi ternyata yang ini bagus juga, mirip sama yg essense tonernya tapi lebih higenis aja gitu kalo make ini soalnya langsung dispray ke muka.",2025-01-29 22:08:30
https://www.sociolla.com/toner/34085-mist-toner,3.8,"baru coba toner pyunkang yul, semoga cocok. Belom ada pemakaian satu minggu jadi belom ada efeknya semoga aja berefek baik. packaging nya rapih , terus ini cair kaya air dan tidak berbau",2025-01-29 22:08:30
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Lagi mau nyoba mist tonernya yg katanya baguss, bikin kulit keliatan lebih sehat, dan ngehydratejuga. So far so good sih buat mist toner ini, bisa untuk kulit berminyak dan berjerawat jugaaa.",2025-01-29 22:08:30
https://www.sociolla.com/toner/34085-mist-toner,5.0,pemakaian produk ini sekitar 1 minggu. kerasa banget bantu mengurangi produksi minyak di wajahku seharian. untuk pemakaian biasanya menggunakan kapas karena klo langsung di spray ke wajah agak kurang nyaman ( hasil spray agak gede bulirnya),2025-01-29 22:08:30
https://www.sociolla.com/toner/34085-mist-toner,5.0,"Udah botol ke 3! Terbaik… no perume, very very mositurizing. Aman bgt di kulit aku yg sensitif + gampang bgt jerawatan. Bakal pake ini seumur idup kayaknya lol",2025-01-29 22:08:42
https://www.sociolla.com/toner/34085-mist-toner,4.0,"lumayan lah buat segerin wajah sebelum reapply sunscreen, kalo diaku rasanya kurang ngelembabin, tapi kalo di pake siang siang habis wudhu enak kok wajah jadi seger kembali.",2025-01-29 22:08:42
